,Food code,Main food description,version SR,year FNDDS,novaclass,Protein,Total Fat,Carbohydrate,"Sugars, total","Fiber, total dietary",Calcium,Iron,Sodium,Vitamin C,Cholesterol,"Fatty acids, total saturated",Total Vitamin A
9676,63141150,"Pineapple, cooked or canned, drained solids",,2001,3,-0.673344553,-2.207274913,2.744703519,2.657458415,0.262364264,-4.135166557,-8.180720955,-6.907755279,-4.66704559,-20,-4.605170186,3.00E-05
9677,63141170,"Pineapple, canned, juice pack",,2017,3,-0.820980552,-2.120263536,2.503073954,2.421256623,-0.223143551,-4.135166557,-7.684284068,-5.521460918,-4.96184513,-20,-4.422848629,2.00E-05
9678,63141170,"Pineapple, cooked or canned, juice pack",,2015,3,-0.867500568,-2.525728644,2.753660712,2.670694415,-0.223143551,-4.268697949,-8.180720955,-6.907755279,-4.65646348,-20,-5.11599581,2.30E-05
9679,63141170,"Pineapple, cooked or canned, juice pack",,2001,3,-0.867500568,-2.525728644,2.753660712,2.670694415,-0.223143551,-4.268697949,-8.180720955,-6.907755279,-4.65646348,-20,-4.605170186,2.30E-05
9680,63141200,"Pineapple, frozen",,2017,1,-0.616186139,-2.120263536,2.574137784,2.287471455,0.336472237,-4.342805922,-8.145629635,-6.907755279,-3.040729639,-20,-4.710530702,3.50E-05
9681,63143010,"Plum, raw",,2001,1,-0.356674944,-1.272965676,2.435366204,2.294552921,0.336472237,-5.11599581,-8.679712121,-20,-4.65646348,-20,-3.912023005,0.000225
9682,63143010,"Plum, raw",,2017,1,-0.356674944,-1.272965676,2.435366204,2.294552921,0.336472237,-5.11599581,-8.679712121,-20,-4.65646348,-20,-4.074541935,0.000225
9683,63143110,"Plum, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-1.021651248,-2.302585093,3.145874932,3.105035008,-0.105360516,-4.710530702,-7.082108666,-3.9633163,-7.824046011,-20,-4.605170186,0.000168
9684,63143110,"Plum, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2015,3,-1.021651248,-2.302585093,3.145874932,3.105035008,-0.105360516,-4.710530702,-7.082108666,-3.9633163,-7.824046011,-20,-4.828313737,0.000168
9685,63143110,"Plum, canned",,2017,3,-0.653926467,-1.46967597,2.605648267,2.520112906,0,-5.298317367,-8.947976108,-6.907755279,-5.167289104,-20,-4.342805922,0.000143
9686,63143130,"Plum, cooked or canned, in heavy syrup",,2015,3,-1.021651248,-2.302585093,3.145874932,3.105035008,-0.105360516,-4.710530702,-7.082108666,-3.9633163,-7.824046011,-20,-4.828313737,0.000168
9687,63143130,"Plum, cooked or canned, in heavy syrup",,2001,3,-1.021651248,-2.302585093,3.145874932,3.105035008,-0.105360516,-4.710530702,-7.082108666,-3.9633163,-7.824046011,-20,-4.605170186,0.000168
9688,63143140,"Plum, cooked or canned, in light syrup",,2001,3,-0.994252273,-2.302585093,2.789937361,2.731115474,-0.105360516,-4.710530702,-7.058578169,-3.912023005,-7.824046011,-20,-4.605170186,0.00015
9689,63143140,"Plum, cooked or canned, in light syrup",,2015,3,-0.994252273,-2.302585093,2.789937361,2.731115474,-0.105360516,-4.710530702,-7.058578169,-3.912023005,-7.824046011,-20,-4.828313737,0.00015
9690,63143150,"Plum, cooked or canned, drained solids",,2001,3,-0.820980552,-1.966112856,3.140698044,3.07176696,0.405465108,-4.605170186,-7.082108666,-3.9633163,-7.824046011,-20,-4.605170186,0.000259
9691,63143150,"Plum, cooked or canned, drained solids",,2015,3,-0.820980552,-1.966112856,3.140698044,3.07176696,0.405465108,-4.605170186,-7.082108666,-3.9633163,-7.824046011,-20,-4.509860006,0.000259
9692,63143170,"Plum, cooked or canned, juice pack",,2015,3,-0.673344553,-3.912023005,2.718000532,2.654649424,-0.105360516,-4.605170186,-7.98656494,-6.907755279,-5.878135862,-20,-6.214608098,0.000656
9693,63143650,"Plum, pickled",,2015,3,-0.733969175,-1.660731207,3.42751469,3.3891248,0,-5.11599581,-8.740336743,-6.907755279,-5.035953102,-20,-4.422848629,0.000154
9694,63143650,"Plum, pickled",,2009,3,-0.733969175,-1.660731207,3.417070731,3.378269877,0,-5.11599581,-8.740336743,-6.907755279,-5.035953102,-20,-4.422848629,0.000153
9695,63143650,"Plum, pickled",,2005,3,-0.733969175,-1.660731207,3.417070731,3.378951773,0,-5.11599581,-8.804875264,-6.907755279,-5.035953102,-20,-4.422848629,0.000153
9696,63143650,"Plum, pickled",,2001,3,-0.733969175,-1.660731207,3.445852022,3.412466974,0,-5.298317367,-8.377431249,-20,-5.035953102,-20,-4.268697949,0.000153
9697,63145010,"Pomegranate, raw",,2001,1,-0.051293294,-1.203972804,2.843163675,2.807593831,-0.510825624,-5.80914299,-8.111728083,-5.80914299,-5.099466508,-20,-3.218875825,9.00E-05
9698,63145010,"Pomegranate, raw",,2017,1,0.512823626,0.157003749,2.928523524,2.615203651,1.386294361,-4.605170186,-8.111728083,-5.80914299,-4.585367559,-20,-2.120263536,0
9699,63145010,"Pomegranate, raw",,2005,1,-0.051293294,-1.203972804,2.843163675,2.807593831,-0.510825624,-5.80914299,-8.111728083,-5.80914299,-5.099466508,-20,-3.270169119,9.00E-05
9700,63147010,"Rhubarb, raw",,2015,1,-0.105360516,-1.609437912,1.512927012,0.09531018,0.587786665,-2.453407983,-8.421883012,-5.521460918,-4.828313737,-20,-2.937463365,6.10E-05
9701,63147010,"Rhubarb, raw",,2001,1,-0.105360516,-1.609437912,1.512927012,0.09531018,0.587786665,-2.453407983,-8.421883012,-5.521460918,-4.828313737,-20,-2.995732274,6.10E-05
9702,63147110,"Rhubarb, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.605170186,4.40E-05
9703,63147110,"Rhubarb, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2015,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.268697949,4.40E-05
9704,63147110,Rhubarb,,2017,3,-0.210721031,-1.514127733,2.859339649,2.667228207,0.470003629,-2.617295838,-8.517193191,-5.521460918,-5.167289104,-20,-3.057607677,4.60E-05
9705,63147120,"Rhubarb, cooked or canned, unsweetened",,2001,1,-0.105360516,-1.609437912,1.512927012,0.09531018,0.587786665,-2.501036032,-8.421883012,-5.521460918,-5.184988681,-20,-2.995732274,4.60E-05
9706,63147120,"Rhubarb, cooked or canned, unsweetened",,2015,1,-0.105360516,-1.609437912,1.512927012,0.09531018,0.587786665,-2.501036032,-8.421883012,-5.521460918,-5.184988681,-20,-2.937463365,4.60E-05
9707,63147130,"Rhubarb, cooked or canned, in heavy syrup",,2015,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.268697949,4.40E-05
9708,63147130,"Rhubarb, cooked or canned, in heavy syrup",,2001,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.605170186,4.40E-05
9709,63147140,"Rhubarb, cooked or canned, in light syrup",,2011,3,-0.820980552,-2.407945609,3.155296843,3.005682604,0.405465108,-1.851509474,-8.334871635,-6.214608098,-5.599422459,-20,-3.772261063,4.90E-05
9710,63147140,"Rhubarb, cooked or canned, in light syrup",,2001,3,-0.820980552,-2.407945609,3.155296843,3.007166651,0.405465108,-1.851509474,-8.334871635,-6.214608098,-5.599422459,-20,-3.729701449,4.90E-05
9711,63147140,"Rhubarb, cooked or canned, in light syrup",,2005,3,-0.820980552,-2.407945609,3.155296843,3.007166651,0.405465108,-1.851509474,-8.334871635,-6.214608098,-5.599422459,-20,-3.772261063,4.90E-05
9712,63147140,"Rhubarb, cooked or canned, in light syrup",,2015,3,-0.713349888,-2.302585093,2.725890119,2.457877977,0.470003629,-1.754463684,-8.254828927,-6.214608098,-5.496768305,-20,-3.649658741,5.40E-05
9713,63147600,"Rhubarb, frozen, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2015,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.268697949,4.40E-05
9714,63147600,"Rhubarb, frozen, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.605170186,4.40E-05
9715,63147620,"Rhubarb, frozen, with sugar",,2001,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.605170186,4.40E-05
9716,63147620,"Rhubarb, frozen, with sugar",,2015,3,-0.94160854,-2.995732274,3.440418095,3.356897123,0.693147181,-1.931021537,-8.468403027,-6.907755279,-5.713832811,-20,-4.268697949,4.40E-05
9717,63148750,"Tamarind, raw",,2001,1,1.029619417,-0.510825624,4.135166557,4.050044303,1.62924054,-2.603690186,-5.878135862,-3.575550769,-5.65499231,-20,-1.30933332,1.80E-05
9718,63148750,Tamarind,,2017,1,1.029619417,-0.510825624,4.135166557,3.658420247,1.62924054,-2.603690186,-5.878135862,-3.575550769,-5.65499231,-20,-1.301953213,1.80E-05
9719,63148750,"Tamarind, raw",,2011,1,1.029619417,-0.510825624,4.135166557,4.050044303,1.62924054,-2.603690186,-5.878135862,-3.575550769,-5.65499231,-20,-1.301953213,1.80E-05
9720,63149010,"Watermelon, raw",,2017,1,-0.494296322,-1.897119985,2.021547563,1.824549292,-0.916290732,-4.96184513,-8.334871635,-6.907755279,-4.815891217,-20,-4.135166557,0.000381
9721,63149010,"Watermelon, raw",,2001,1,-0.494296322,-1.897119985,2.021547563,1.824549292,-0.916290732,-4.96184513,-8.334871635,-6.907755279,-4.815891217,-20,-3.912023005,0.000381
9722,63200100,"Berries, raw, NFS",,2009,1,-0.385662481,-1.203972804,2.076938411,1.627277831,0.741937345,-4.135166557,-7.799353398,-6.907755279,-2.873514641,-20,-4.135166557,9.00E-06
9723,63200100,"Berries, raw, NFS",,2003,1,-0.385662481,-1.203972804,2.076938411,1.583093937,0.741937345,-4.135166557,-7.775255847,-6.907755279,-2.873514641,-20,-4.135166557,9.00E-06
9724,63200100,"Berries, raw, NFS",,2015,1,-0.400477567,-1.203972804,2.038619547,1.587192303,0.693147181,-4.135166557,-7.799353398,-6.907755279,-2.833613424,-20,-4.199705078,7.00E-06
9725,63200100,"Berries, NFS",,2017,1,-0.371063681,-1.171182982,2.274185618,1.857859271,0.741937345,-4.342805922,-7.902007552,-6.907755279,-3.121295497,-20,-3.9633163,1.40E-05
9726,63200100,"Berries, raw, NFS",,2001,1,-0.385662481,-1.203972804,2.076938411,1.583093937,0.741937345,-4.135166557,-7.775255847,-6.907755279,-2.873514641,-20,-4.509860006,9.00E-06
9727,63200200,"Berries, frozen, NFS",,2015,1,-0.867500568,-0.446287103,2.498973907,2.134166441,0.993251773,-4.828313737,-8.622553707,-6.907755279,-5.991464547,-20,-2.937463365,2.80E-05
9728,63200200,"Berries, frozen, NFS",,2009,1,-0.733969175,-1.832581464,2.256541154,1.587192303,0.875468737,-4.135166557,-7.222466024,-6.214608098,-3.267540997,-20,-4.828313737,2.90E-05
9729,63201010,"Blackberries, raw",,2001,1,0.329303747,-0.713349888,2.262804223,1.58514522,1.667706821,-3.540459449,-7.38579108,-6.907755279,-3.863232841,-20,-4.605170186,0.000128
9730,63201010,"Blackberries, raw",,2017,1,0.329303747,-0.713349888,2.262804223,1.58514522,1.667706821,-3.540459449,-7.38579108,-6.907755279,-3.863232841,-20,-4.268697949,0.000128
9731,63201110,"Blackberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2015,3,0.270027137,-1.966112856,3.139832618,2.980618636,1.223775432,-3.863232841,-7.338538195,-5.80914299,-5.878135862,-20,-5.298317367,0.000131
9732,63201110,"Blackberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,0.270027137,-1.966112856,3.139832618,2.980618636,1.223775432,-3.863232841,-7.338538195,-5.80914299,-5.878135862,-20,-4.605170186,0.000131
9733,63201600,"Blackberries, frozen",,2017,1,0.165514438,-0.84397007,2.751748056,2.367436065,1.609437912,-3.540459449,-7.13089883,-6.907755279,-5.776353167,-20,-4.199705078,6.80E-05
9734,63201600,"Blackberries, frozen",,2001,1,0.165514438,-0.84397007,2.751748056,2.367436065,1.609437912,-3.540459449,-7.13089883,-6.907755279,-5.776353167,-20,-4.605170186,6.80E-05
9735,63201800,"Blackberries, frozen, sweetened, NS as to type of sweetener",,2011,3,0.223143551,-0.820980552,2.943385793,2.68988623,1.568615918,-3.649658741,-7.487573774,-6.907755279,-3.973898409,-20,-4.342805922,0.000115
9736,63201800,"Blackberries, frozen, sweetened, NS as to type of sweetener",,2001,3,0.223143551,-0.820980552,2.943912525,2.690564887,1.568615918,-3.649658741,-7.487573774,-6.907755279,-3.973898409,-20,-4.710530702,0.000115
9737,63201800,"Blackberries, frozen, sweetened, NS as to type of sweetener",,2005,3,0.223143551,-0.820980552,2.943385793,2.690564887,1.568615918,-3.649658741,-7.487573774,-6.907755279,-3.973898409,-20,-4.342805922,0.000115
9738,63201800,"Blackberries, frozen, sweetened, NS as to type of sweetener",,2015,3,0.048790164,-0.967584026,3.206803244,3.006672214,1.504077397,-3.649658741,-7.236259346,-6.907755279,-5.878135862,-20,-4.342805922,6.10E-05
9739,63203010,"Blueberries, raw",,2017,1,-0.301105093,-1.108662625,2.673458756,2.298577072,0.875468737,-5.11599581,-8.180720955,-6.907755279,-4.635629393,-20,-3.575550769,3.20E-05
9740,63203010,"Blueberries, raw",,2001,1,-0.301105093,-1.108662625,2.673458756,2.298577072,0.875468737,-5.11599581,-8.180720955,-6.907755279,-4.635629393,-20,-3.506557897,3.20E-05
9741,63203110,"Blueberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2011,3,-0.430782916,-1.108662625,3.093766014,3.018471761,0.470003629,-5.298317367,-8.016417904,-5.80914299,-6.812445099,-20,-3.611918413,2.20E-05
9742,63203110,"Blueberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-0.430782916,-1.108662625,3.093766014,3.018471761,0.470003629,-5.298317367,-8.016417904,-5.80914299,-6.812445099,-20,-3.506557897,2.20E-05
9743,63203110,"Bluberries, canned",,2017,3,0.039220713,-0.916290732,3.120601256,2.859339649,0.955511445,-5.11599581,-7.751725349,-5.80914299,-7.60090246,-20,-3.575550769,2.20E-05
9744,63203120,"Blueberries, cooked or canned, unsweetened, water pack",,2015,1,-0.693147181,-1.514127733,2.273156282,1.89761986,0.470003629,-5.298317367,-8.568486486,-6.214608098,-5.744604469,-20,-3.9633163,1.60E-05
9745,63203120,"Blueberries, cooked or canned, unsweetened, water pack",,2001,1,-0.693147181,-1.514127733,2.273156282,1.89761986,0.470003629,-5.521460918,-8.568486486,-6.907755279,-5.713832811,-20,-3.912023005,1.60E-05
9746,63203120,"Blueberries, cooked or canned, unsweetened, water pack",,2003,1,-0.693147181,-1.514127733,2.273156282,1.89761986,0.470003629,-5.521460918,-8.568486486,-6.907755279,-5.744604469,-20,-3.9633163,1.60E-05
9747,63203130,"Blueberries, cooked or canned, in heavy syrup",,2015,3,-0.430782916,-1.108662625,3.093766014,3.018471761,0.470003629,-5.298317367,-8.016417904,-5.80914299,-6.812445099,-20,-3.611918413,2.20E-05
9748,63203130,"Blueberries, cooked or canned, in heavy syrup",,2001,3,-0.430782916,-1.108662625,3.093766014,3.018471761,0.470003629,-5.298317367,-8.016417904,-5.80914299,-6.812445099,-20,-3.506557897,2.20E-05
9749,63203550,"Blueberries, frozen, sweetened",,2015,3,-0.916290732,-2.040220829,3.08876714,2.981633349,0.78845736,-5.11599581,-7.849363819,-6.907755279,-6.907755279,-20,-4.509860006,3.00E-05
9750,63203550,"Blueberries, frozen, sweetened",,2001,3,-0.916290732,-2.040220829,3.08876714,2.981633349,0.78845736,-5.11599581,-7.849363819,-6.907755279,-6.907755279,-20,-4.605170186,3.00E-05
9751,63203570,"Blueberries, frozen, NS as to sweetened or unsweetened",,2015,1,-0.867500568,-0.446287103,2.498973907,2.134166441,0.993251773,-4.828313737,-8.622553707,-6.907755279,-5.991464547,-20,-2.937463365,2.80E-05
9752,63203570,"Blueberries, frozen, NS as to sweetened or unsweetened",,2001,1,-0.867500568,-0.446287103,2.498973907,2.134166441,0.993251773,-4.828313737,-8.622553707,-6.907755279,-5.991464547,-20,-2.995732274,2.80E-05
9753,63203600,"Blueberries, frozen",,2017,1,-0.867500568,-0.446287103,2.498973907,2.134166441,0.993251773,-4.828313737,-8.622553707,-6.907755279,-5.991464547,-20,-2.937463365,2.80E-05
9754,63203600,"Blueberries, frozen, unsweetened",,2001,1,-0.867500568,-0.446287103,2.498973907,2.134166441,0.993251773,-4.828313737,-8.622553707,-6.907755279,-5.991464547,-20,-2.995732274,2.80E-05
9755,63205010,"Boysenberries, raw",,2015,1,0.329303747,-0.713349888,2.262804223,1.58514522,1.667706821,-3.540459449,-7.38579108,-6.907755279,-3.863232841,-20,-4.268697949,0.000128
9756,63205010,"Boysenberries, raw",,2001,1,0.329303747,-0.713349888,2.262804223,1.58514522,1.667706821,-3.540459449,-7.38579108,-6.907755279,-3.863232841,-20,-4.605170186,0.000128
9757,63205600,"Boysenberries, frozen",,2015,1,0.09531018,-1.347073648,2.500615943,1.930071085,1.667706821,-3.611918413,-7.070274208,-6.907755279,-5.776353167,-20,-4.710530702,4.00E-05
9758,63205600,"Boysenberries, frozen",,2001,1,0.09531018,-1.347073648,2.500615943,1.930071085,1.667706821,-3.611918413,-7.070274208,-6.907755279,-5.776353167,-20,-4.605170186,4.00E-05
9759,63207010,"Cranberries, raw",,2001,1,-0.94160854,-2.040220829,2.501435952,1.396244692,1.526056303,-4.828313737,-8.29404964,-6.214608098,-4.319991244,-20,-4.605170186,3.60E-05
9760,63207010,"Cranberries, raw",,2017,1,-0.776528789,-2.040220829,2.48240352,1.451613827,1.280933845,-4.828313737,-8.377431249,-6.214608098,-4.268697949,-20,-4.828313737,3.80E-05
9761,63207010,"Cranberries, raw",,2011,1,-0.94160854,-2.040220829,2.501435952,1.396244692,1.526056303,-4.828313737,-8.29404964,-6.214608098,-4.319991244,-20,-4.509860006,3.60E-05
9762,63214000,"Huckleberries, raw",,2001,1,-0.301105093,-1.108662625,2.673458756,2.298577072,0.875468737,-5.11599581,-8.180720955,-6.907755279,-4.635629393,-20,-3.506557897,3.20E-05
9763,63214000,"Huckleberries, raw",,2015,1,-0.301105093,-1.108662625,2.673458756,2.298577072,0.875468737,-5.11599581,-8.180720955,-6.907755279,-4.635629393,-20,-3.575550769,3.20E-05
9764,63215010,"Loganberries, raw",,2001,1,0.418710335,-1.171182982,2.566486637,2.041220329,1.667706821,-3.649658741,-7.354042382,-6.907755279,-4.179902451,-20,-4.605170186,2.10E-05
9765,63215010,"Loganberries, raw",,2015,1,0.418710335,-1.171182982,2.566486637,2.041220329,1.667706821,-3.649658741,-7.354042382,-6.907755279,-4.179902451,-20,-4.509860006,2.10E-05
9766,63217010,"Mulberries, raw",,2001,1,0.364643114,-0.94160854,2.282382386,2.091864062,0.530628251,-3.244193633,-6.29256964,-4.605170186,-3.313186504,-20,-3.506557897,2.10E-05
9767,63217010,"Mulberries, raw",,2015,1,0.364643114,-0.94160854,2.282382386,2.091864062,0.530628251,-3.244193633,-6.29256964,-4.605170186,-3.313186504,-20,-3.611918413,2.10E-05
9768,63219000,"Raspberries, raw",,2017,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.688879454,-7.27881896,-6.907755279,-3.641995868,-20,-3.9633163,2.80E-05
9769,63219000,"Raspberries, raw, NS as to color",,2001,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.688879454,-7.27881896,-6.907755279,-3.641995868,-20,-3.912023005,2.80E-05
9770,63219020,"Raspberries, red, raw",,2001,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.688879454,-7.27881896,-6.907755279,-3.641995868,-20,-3.912023005,2.80E-05
9771,63219020,"Raspberries, red, raw",,2015,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.688879454,-7.27881896,-6.907755279,-3.641995868,-20,-3.9633163,2.80E-05
9772,63219110,"Raspberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-0.186329578,-2.120263536,3.151025158,2.998727783,1.193922468,-4.509860006,-7.775255847,-5.80914299,-4.744432253,-20,-4.605170186,2.80E-05
9773,63219110,"Raspberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2015,3,-0.186329578,-2.120263536,3.151025158,2.998727783,1.193922468,-4.509860006,-7.775255847,-5.80914299,-4.744432253,-20,-5.298317367,2.80E-05
9774,63219120,"Raspberries, cooked or canned, unsweetened, water pack",,2003,1,-0.223143551,-0.820980552,2.079441542,1.085189268,1.481604541,-4.074541935,-7.684284068,-6.907755279,-4.398156017,-20,-4.342805922,1.40E-05
9775,63219120,"Raspberries, cooked or canned, unsweetened, water pack",,2015,1,-0.223143551,-0.820980552,2.079441542,1.085189268,1.481604541,-4.074541935,-7.684284068,-6.214608098,-4.398156017,-20,-4.342805922,1.40E-05
9776,63219130,"Raspberries, cooked or canned, in heavy syrup",,2001,3,-0.186329578,-2.120263536,3.151025158,2.998727783,1.193922468,-4.509860006,-7.775255847,-5.80914299,-4.744432253,-20,-4.605170186,2.80E-05
9777,63219130,"Raspberries, cooked or canned, in heavy syrup",,2015,3,-0.186329578,-2.120263536,3.151025158,2.998727783,1.193922468,-4.509860006,-7.775255847,-5.80914299,-4.744432253,-20,-5.298317367,2.80E-05
9778,63219600,"Raspberries, frozen, NS as to added sweetener",,2001,3,-0.356674944,-1.832581464,3.264231527,3.080073422,1.481604541,-4.199705078,-7.338538195,-6.907755279,-4.104394898,-20,-4.605170186,5.00E-05
9779,63219600,"Raspberries, frozen, NS as to added sweetener",,2015,3,-0.356674944,-1.832581464,3.264231527,3.080073422,1.481604541,-4.199705078,-7.338538195,-6.907755279,-4.104394898,-20,-5.298317367,5.00E-05
9780,63219610,"Raspberries, frozen, unsweetened",,2015,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.729701449,-7.27881896,-6.907755279,-4.000854219,-20,-3.9633163,2.60E-05
9781,63219610,"Raspberries, frozen, unsweetened",,2001,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.729701449,-7.27881896,-6.907755279,-4.000854219,-20,-3.912023005,2.60E-05
9782,63219610,"Raspberries, frozen",,2017,1,0.182321557,-0.430782916,2.479894108,1.486139696,1.871802177,-3.688879454,-7.27881896,-6.907755279,-3.641995868,-20,-3.9633163,2.80E-05
9783,63219620,"Raspberries, frozen, with sugar",,2001,3,-0.356674944,-1.832581464,3.264231527,3.080073422,1.481604541,-4.199705078,-7.338538195,-6.907755279,-4.104394898,-20,-4.605170186,5.00E-05
9784,63219620,"Raspberries, frozen, with sugar",,2015,3,-0.356674944,-1.832581464,3.264231527,3.080073422,1.481604541,-4.199705078,-7.338538195,-6.907755279,-4.104394898,-20,-5.298317367,5.00E-05
9785,63223020,"Strawberries, raw",,2017,1,-0.400477567,-1.203972804,2.038619547,1.587192303,0.693147181,-4.135166557,-7.799353398,-6.907755279,-2.833613424,-20,-4.199705078,7.00E-06
9786,63223020,"Strawberries, raw",,2001,1,-0.400477567,-1.203972804,2.038619547,1.539015448,0.693147181,-4.135166557,-7.775255847,-6.907755279,-2.833613424,-20,-4.605170186,7.00E-06
9787,63223020,"Strawberries, raw",,2003,1,-0.400477567,-1.203972804,2.038619547,1.539015448,0.693147181,-4.135166557,-7.775255847,-6.907755279,-2.833613424,-20,-4.199705078,7.00E-06
9788,63223110,"Strawberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener",,2001,3,-0.579818495,-1.347073648,3.158276203,3.083285171,0.530628251,-4.342805922,-7.621105167,-5.521460918,-3.451438598,-20,-4.605170186,1.60E-05
9789,63223110,"Strawberries, canned",,2017,3,-0.579818495,-1.347073648,3.158276203,3.083285171,0.530628251,-4.342805922,-7.621105167,-5.521460918,-3.451438598,-20,-4.268697949,1.60E-05
9790,63223120,"Strawberries, cooked or canned, unsweetened, water pack",,2015,1,-0.798507696,-1.609437912,1.638996715,1.187843422,0.262364264,-4.422848629,-8.180720955,-6.214608098,-3.286084575,-20,-4.605170186,4.00E-06
9791,63223120,"Strawberries, cooked or canned, unsweetened, water pack",,2003,1,-0.798507696,-1.609437912,1.638996715,1.137833002,0.262364264,-4.509860006,-8.180720955,-6.907755279,-3.286084575,-20,-4.605170186,4.00E-06
9792,63223120,"Strawberries, cooked or canned, unsweetened, water pack",,2001,1,-0.798507696,-1.609437912,1.638996715,1.137833002,0.262364264,-4.509860006,-8.180720955,-6.907755279,-3.286084575,-20,-4.96184513,4.00E-06
9793,63223130,"Strawberries, cooked or canned, in syrup",,2001,3,-0.579818495,-1.347073648,3.158276203,3.083285171,0.530628251,-4.342805922,-7.621105167,-5.521460918,-3.451438598,-20,-4.605170186,1.60E-05
9794,63223130,"Strawberries, cooked or canned, in syrup",,2015,3,-0.579818495,-1.347073648,3.158276203,3.083285171,0.530628251,-4.342805922,-7.621105167,-5.521460918,-3.451438598,-20,-4.268697949,1.60E-05
9795,63223600,"Strawberries, frozen, NS as to added sweetener",,2015,3,-0.634878272,-2.040220829,3.255014871,3.17847041,0.641853886,-4.509860006,-7.435388021,-5.80914299,-3.184474398,-20,-4.96184513,1.40E-05
9796,63223600,"Strawberries, frozen, NS as to added sweetener",,2011,3,-0.653926467,-1.966112856,3.155296843,3.059176446,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.208925494,-20,-4.96184513,1.50E-05
9797,63223600,"Strawberries, frozen, NS as to added sweetener",,2003,3,-0.653926467,-1.966112856,3.155296843,3.067587711,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.208925494,-20,-4.96184513,1.50E-05
9798,63223600,"Strawberries, frozen, NS as to added sweetener",,2001,3,-0.634878272,-1.966112856,3.155296843,3.067587711,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.206453305,-20,-4.605170186,1.50E-05
9799,63223610,"Strawberries, frozen",,2017,1,-0.84397007,-2.207274913,2.211565695,1.517322624,0.741937345,-4.135166557,-7.195437351,-6.214608098,-3.189317023,-20,-5.11599581,2.70E-05
9800,63223610,"Strawberries, frozen, unsweetened",,2001,1,-0.84397007,-2.207274913,2.211565695,1.517322624,0.741937345,-4.135166557,-7.195437351,-6.214608098,-3.189317023,-20,-4.605170186,2.70E-05
9801,63223620,"Strawberries, frozen, with sugar",,2015,3,-0.634878272,-2.040220829,3.255014871,3.17847041,0.641853886,-4.509860006,-7.435388021,-5.80914299,-3.184474398,-20,-4.96184513,1.40E-05
9802,63223620,"Strawberries, frozen, with sugar",,2003,3,-0.653926467,-1.966112856,3.155296843,3.067587711,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.208925494,-20,-4.96184513,1.50E-05
9803,63223620,"Strawberries, frozen, with sugar",,2001,3,-0.634878272,-1.966112856,3.155296843,3.067587711,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.206453305,-20,-4.605170186,1.50E-05
9804,63223620,"Strawberries, frozen, with sugar",,2011,3,-0.653926467,-1.966112856,3.155296843,3.059176446,0.641853886,-4.509860006,-7.542633551,-6.214608098,-3.208925494,-20,-4.96184513,1.50E-05
